src_onto,tgt_onto,alignment_method,aligner,encoder,entity1,entity1_short,entity2,entity2_short,relation,measure
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Waypoint,Waypoint,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#Non-physicalCollaboration,Non-physicalCollaboration,=,1.0
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Objective,Objective,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#IndirectlyPhysicalCollaboration,IndirectlyPhysicalCollaboration,=,1.0
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Objective,Objective,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#Non-physicalCollaboration,Non-physicalCollaboration,=,1.0
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#City,City,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#DirectlyPhysicalCollaboration,DirectlyPhysicalCollaboration,=,1.0
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://purl.org/ai4s/ontology/planning#DomainAction,DomainAction,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#DirectlyPhysicalCollaboration,DirectlyPhysicalCollaboration,=,1.0
tp-ont,ocra,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://purl.org/ai4s/ontology/planning#ActionEffect,ActionEffect,http://www.iri.upc.edu/groups/perception/OCRA/ont/ocra.owl#IndirectlyPhysicalCollaboration,IndirectlyPhysicalCollaboration,=,1.0
tp-ont,DOLCEbasic,kge,ConvEAligner,GraphTripleEncoder,https://w3id.org/tp-ont/ontology#State,State,https://w3id.org/DOLCE/OWL/DOLCEbasic#State,State,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Instrument,Instrument,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Airplane,Airplane,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Airplane,Airplane,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Airplane,Airplane,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Accomplishment,Accomplishment,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Achievement,Achievement,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentiveSocialObject,AgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Event,Event,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#MentalObject,MentalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentiveSocialObject,NonAgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonPhysicalObject,NonPhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Perdurant,Perdurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalQuality,PhysicalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Process,Process,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#Quality,Quality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialAgent,SocialAgent,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialObject,SocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Accomplishment,Accomplishment,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Achievement,Achievement,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentiveSocialObject,AgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#AmountOfMatter,AmountOfMatter,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Endurant,Endurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Event,Event,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Feature,Feature,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#MentalObject,MentalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentiveSocialObject,NonAgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonPhysicalObject,NonPhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Perdurant,Perdurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalQuality,PhysicalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Process,Process,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#Quality,Quality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialObject,SocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,https://w3id.org/DOLCE/OWL/DOLCEbasic#TemporalQuality,TemporalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#Feature,Feature,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentiveSocialObject,NonAgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalQuality,PhysicalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalRegion,PhysicalRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#Region,Region,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpaceRegion,SpaceRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpatialLocation,SpatialLocation,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Package,Package,https://w3id.org/DOLCE/OWL/DOLCEbasic#AbstractRegion,AbstractRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Package,Package,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Package,Package,https://w3id.org/DOLCE/OWL/DOLCEbasic#MentalObject,MentalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Package,Package,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Package,Package,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpaceRegion,SpaceRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#AbstractRegion,AbstractRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentiveSocialObject,AgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#AmountOfMatter,AmountOfMatter,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#Event,Event,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#Feature,Feature,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentiveSocialObject,NonAgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonPhysicalObject,NonPhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#Perdurant,Perdurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalRegion,PhysicalRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#Region,Region,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialObject,SocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpaceRegion,SpaceRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpatialLocation,SpatialLocation,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Location,Location,https://w3id.org/DOLCE/OWL/DOLCEbasic#State,State,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentiveSocialObject,AgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#Endurant,Endurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonPhysicalObject,NonPhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#Perdurant,Perdurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalQuality,PhysicalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalRegion,PhysicalRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialObject,SocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpatialLocation,SpatialLocation,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Depot,Depot,https://w3id.org/DOLCE/OWL/DOLCEbasic#Stative,Stative,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentiveSocialObject,AgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#AmountOfMatter,AmountOfMatter,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Atom,Atom,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#ConstantAtom,ConstantAtom,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Event,Event,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Feature,Feature,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#MentalObject,MentalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentivePhysicalObject,NonAgentivePhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonAgentiveSocialObject,NonAgentiveSocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#NonPhysicalObject,NonPhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Particular,Particular,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Perdurant,Perdurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalEndurant,PhysicalEndurant,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalObject,PhysicalObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalQuality,PhysicalQuality,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#PhysicalRegion,PhysicalRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#Region,Region,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialAgent,SocialAgent,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#SocialObject,SocialObject,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Obj,Obj,https://w3id.org/DOLCE/OWL/DOLCEbasic#SpaceRegion,SpaceRegion,=,1.0
tp-ont,DOLCEbasic,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#State,State,https://w3id.org/DOLCE/OWL/DOLCEbasic#AgentivePhysicalObject,AgentivePhysicalObject,=,1.0
